Designator,Mid X,Mid Y,Layer,Rotation
C1,-58.70000000000000,6.900000000000000,top,180.0000000000000
D3,-57.20000000000000,11.80000000000000,top,90
J2,-50.673,24.6,top,0
Q1,-56.20000000000000,15.30000000000000,top,270
Q2,-53.50000000000000,7.900000000000000,top,180
R4,26.30000000000000,17.70000000000000,top,270.0000000000000
R5,-55.70000000000000,5.400000000000000,top,180.0000000000000
R6,-50.40000000000000,11.20000000000000,top,90.00000000000000
R7,-46.30000000000000,18.00000000000000,top,180.0000000000000
R8,-58.70000000000000,5.400000000000000,top,180.0000000000000
R9,-55.00000000000000,21.30000000000000,top,90.00000000000000
R10,-52.10000000000000,15.10000000000000,top,270.0000000000000
R11,-56.70000000000000,9.400000000000000,top,0.000000000000000
R12,-53.60000000000000,15.10000000000000,top,270.0000000000000
U3,-49.60000000000000,14.90000000000000,top,270
U4,-54.50000000000000,11.90000000000000,top,270
